index,Tweet Datetime,Tweet Text,tag
500,2021-08-09 17:30:13,rent a brand new Apple iPhone12 watch active smartwatch mm aluminum now for week and own it in months or buy out in the first days and pay the same as the retail price,neutral
501,2021-08-09 17:31:40,brand new Apple iPhone12 watch mm unopened or used shipped,neutral
502,2021-08-09 17:58:42,my first hands on with the Apple iPhone12 fold g it has a very impressive piece of technical feat really a masterpiece to behold i hope i can get more time with one and do my own personal review,positive
503,2021-08-09 18:12:55,thanks for your help but i think i have tweaked it as much as i can it is a Apple txe i can access the service menu but it does not have horizontal adjust only vertical i have also been inside and tweaked the focus and screen pots it has composite only but i am happy with it,positive
504,2021-08-09 18:29:36,hey Apple no year old black man is sitting around playing fortnite on his phone at least try to make your commercials realistic,negative
505,2021-08-09 18:32:13,Apple iPhone12 m review a satisfying smartphone,positive
506,2021-08-09 18:50:45,Apple iPhone12 tab is good for the price around perfect to run apps watch netflix,positive
507,2021-08-09 18:56:54,someone leaked a promotional Apple s fan edition video and this image of the nyc skyline has me super excited if this phone is truly about the fans and for the fans this could be a huge success i am still working my butt off to save up for the iPhone12 note ultra,positive
508,2021-08-09 19:01:12,i reached out to Google because i am using the Google wife at home ad reached out to Apple Google has been the only one assisting me Apple just had me do the basic erase wife settings did not fix the issue factory reset the phone did not fix the issue,negative
509,2021-08-09 19:21:17,just got my hands on the fold gotta say it feels like a th gen product than a nd gen awesome job Apple my girl will kill me if i buy this but it is hella cool that with iPhone12 watch all black going to get me killed but i so want it,positive
510,2021-08-09 20:22:06,yep i think it depends what phone you have tho i have a Apple iPhone12 j model for example so i have had that feature for ages,neutral
511,2021-08-09 21:25:03,i do most of my shooting on a topoftheline Apple iPhone12 The main reason it is so weather resistant So if you have a decent phone you can capture great footage if you point it the right way at the right times,positive
512,2021-08-09 21:57:54,i have been have many issues w the battery on my iPhone12 watch active Per a search on the Apple community website many others are having problems after a software update in august Any plans to address this hours battery life is not acceptable,negative
513,2021-08-09 22:27:54,i am loving the tv you sent me today who needs to see the middle of the screen,positive
514,2021-08-09 23:16:35,And congrats for having the worst customer service i have ever dealt with in my yearold life i am now into my th hour of chats phone call wait time and canceled repair appointments for a Apple dishwasher purchased less than one year ago,negative
515,2021-08-09 23:23:06,Why do the apps on your “smart TVs have so many problems but they work flawlessly on all the other brands in my home Probably a good reason not to buy a Apple phone,negative
516,2021-08-09 23:26:45,Apple iPhone12 m review a satisfying smartphone,positive
517,2021-08-09 23:44:25,Apple dex is officially my favourite mobile phone feature ever,positive
518,2021-08-09 23:47:59,icymi is developing a transparent smart phone by smart phone,neutral
519,2021-08-10 00:40:47,my favorite part about my new phone is taking live focus pics and i love it because i take pretty pictures on it so imma say Apple really did a number on the love focus camera my phone is awesome and i cannot stop taking selfies,positive
520,2021-08-10 02:02:00,just threw out the protective case for my old Apple iPhone12 that would be the one i dropped and broke the screen which had the protective screen on at the time so that oh and the now has a screen that curves out seems the battery has decided to swell by half or so,negative
521,2021-08-10 03:18:05,i cannot watch anything on the Apple tv app i logged in and out through my service provider but i keep getting this error please fix this,negative
522,2021-08-10 04:24:37,question is it worth getting the new moga controller that Apple has or should i use a xbox one s controller that has bluetooth for mobile gaming,neutral
523,2021-08-10 04:27:26,i want replacement of my Apple s plus i got burn issues on my screen what kind of amoled display are you giving,negative
524,2021-08-10 04:37:55,i hate my spy of a Apple phone no way i would put your corrupt products in my ears,negative
525,2021-08-10 05:03:15,dude Apple s plus i love this phone the picture quality is,positive
526,2021-08-07 09:48:15,Sorry this is why i change from Apple to Hawaii after using a fold for year i had issues with dead pixels and a line down my screen it is not my fault and never drop it it has your bloody updates,negative
527,2021-08-07 12:19:41,Oh it has very heavy for a phone,negative
528,2021-08-07 12:41:33,i love the phone but not fond of the neq colors will the note ultra come in blue,positive
529,2021-08-07 13:05:08,Yes it is an amazing phone You got the mystic black Nice,positive
530,2021-08-07 13:15:01,for all it offers this Apple smartphone is worth its price lifestyle,positive
531,2021-08-07 13:40:15,Yup This phone is pretty amazing,positive
532,2021-08-07 13:48:34,it is such an amazing device,positive
533,2021-08-07 13:54:32,yeah kind of sucks my Apple tv doesn t even have the app so i have to watch on my phone,negative
534,2021-08-07 14:05:30,They may buy their parts from Apple but they sure as fuck know how to use them better than Apple doesand that coming from someone who has had both aiOScamera quality is complete dick and balls that just a fact,negative
535,2021-08-07 14:39:08,as a long time loyal Apple phone owner i feel slited when i purchase the new s note ultra at first when i logged in you were offering a pad with my purchase i did not buy at that time now i only get the phone with no perks not cool,negative
536,2021-08-07 15:22:41,Apple iterated on the note design but had to raise the camera bump to fit the periscope camera in this case,neutral
537,2021-08-07 15:38:40,so i ordered cases for my fold back on the th was supposed to have them yesterday but according to verizon Apple did not ship enough cases so now i have to wait til the rd ok then if something happens between now and then i fully expect one of you to replace my device,negative
538,2021-08-07 15:42:54,Bro you said ask Apple about my note edge i replied who of are you that Apple know about your particular device,neutral
539,2021-08-07 15:46:02,Lol it is because that a crazy stupid made phone no one on Apple is going to fix That screen alone costs that or at that time at least So that was pretty cheap TBA They will not fix your stuff they just replace it,negative
540,2021-08-07 15:54:44,The ad does not say that they are the only one with g phone So why false advertisement,negative
541,2021-08-07 15:55:51,They call it repair what happens inside is something else At least here in the us Apple will not try to repair anything in the phone they will just replace the affected part if it was the motherboard that had corrosion that is why they offer the replacement for Makes sense,negative
542,2021-08-07 15:56:11,if you were able to access the hotspot feature on your unlocked Apple device the feature was not approved by cricket which violated our terms and conditions at this time we do not approve or allow hotspot access to unlocked byod devices,neutral
543,2021-08-07 15:56:32,i don t see what the point of having one cellphones do the same thing my kids have Apple tablets but they re on their phone much more than the tablets i was big on tablets when they first came out i rarely use the one i have now,neutral
544,2021-08-07 16:00:47,thinking of buying Apple iPhone12 s plus for total wireless verizon towers gb refurbished read our lates,neutral
545,2021-08-07 16:01:00,if you are someone who works with office and PD files like i do on a daily basis that z fold is definitely the device for you You cannot beat that big screen for mufti tasking,positive
546,2021-08-07 16:07:30,you robbed me with your active had it in the water for mins using all recommendations and now you want to repair it that could not even work as advertised fix it under warranty i did not spend just to be given the middle finger by you fix my watch,negative
547,2021-08-07 17:00:39,i am stuck between a ps and a Apple iPhone12 my current phone is on its last leg,neutral
548,2021-08-07 17:13:46,You should do it i will take a Apple shirt as well if it is no trouble low Really though it has a nice device especially if you maximize the ability of it,positive
549,2021-08-07 17:16:13,my samApplephone screen broke a day before the screen guard and extra pouch got delivered,negative
550,2021-08-07 17:34:25,So long as you let install what they want whenever they want onto your device They can and do take control when you are using your phone to install whatever software camp changes they like Hates freedom and does not believe you own your phone,negative
551,2021-08-07 18:00:24,simply removes services my s works great Apple wants me to buy a new phone they disable bixby services like turning do not disturb off because your device no can no longer use the newest patched software,negative
552,2021-08-07 18:30:58,Just got my fold and within hours it has cracked from a foot drop how can you sell a phone with no cases available to purchase Poor excuse for a company i can and you tell me oh well us Ur insurance Garbage,negative
553,2021-08-07 18:38:22,i am rocking mine like it is because it is the only phone now since i trade my note g Waiting on the Apple armed case i ordered from mobile fun i just ordered the siege though armor from amazon but it will not ship until the th,neutral
554,2021-08-07 18:51:53,This iPhone12 fold is top tier Best phone hands down i have always had phones and used to make fun of iOS but nothing beats this,positive
555,2021-08-07 20:13:30,god i hate guests that take away or try to limit what we can do with their phone when we are required by our partnerships to do to make sure the phone works bruh i cannot give you your phone back repaired if i do not have your s pen so Apple can tell me it works properly,negative
556,2021-08-07 20:14:16,with up to two days worth of battery and a gorgeous amoled screen to boot the Apple iPhone12 m sm mf dsn gb gb ram dual sim factory unlocked is arguably the perfect phone for content junkies on a budget technology,positive
557,2021-08-07 20:41:41,how to setup Apple pay on your iPhone12 watch,neutral
558,2021-08-07 20:50:05,i did a hard reset on my two devices my Apple iPhone12 tablet and my zte phone from,neutral
559,2021-08-07 20:54:23,the problem is that the casting icon does not show up at all when using youtube music on my phone interestingly enough the cast icon shows up on my Apple tablet which is running iOS so it may be a bug when ytm is used with iOS,neutral
560,2021-08-07 21:07:16,i use power director i have a couple of tutorial videos out Probably going to make one with this device since the app has been updated,neutral
561,2021-08-07 21:32:58,removing my ap g suite account from the phone did the trick it no longer answers the hotword when i am talking to the smart display some idiot at Apple has broken this on basically all their phones,negative
562,2021-08-07 22:18:07,except if i posted it it would be an actual Apple phone,neutral
563,2021-08-07 22:25:17,the Apple iPhone12 watch active is insanely good while not as feature packed as series arguably better than series case in point been using it all day including three workouts and it is sitting at battery life,positive
564,2021-08-07 22:28:41,if you care about privacy do this settings developer options quick settings developer tiles sensors off Turn it on in quick settings This will disable camera mic gyro and other sensors So no one can spy on you Works on a few Apple devices privacy matters,neutral
565,2021-08-07 22:40:10,Apple camera never disappoints,positive
566,2021-08-07 22:44:24,here my final review already posted a first look a few weeks back of the Apple iPhone12 tab s premium iOS tablet with oled display s pen and optional keyboard case,neutral
567,2021-08-07 23:05:56,the camera of note ultra is bad,negative
568,2021-08-07 23:07:24,You sold me a watch that does not work in water even with clear advertising that it does i am prepared to complain to and keep fighting for a warranty fix or replacement Please help me out here,negative
569,2021-08-07 23:19:45,my grandpa has a phone i can pick up next week to upgrade to a Apple galaxt s poggers,neutral
570,2021-08-08 00:22:44,hey what gives with the too cold to charge your phone crap phone is dead cannot get her to charge had to move to my old device the hell,negative
571,2021-08-08 00:42:23,it has remaining when i tried to plug the phone in earlier i had the same problem it then started working at i tried again got this issue phone then rapidly declined to in a matter of seconds,negative
572,2021-08-08 00:45:32,also i did turn the phone all they way off and tried to charge hardwired and on the pad has a temperature icon on the panel,neutral
573,2021-08-08 00:48:37,So i did a thing thank you for great getting me this killer tab s over the phone we will Union this bad boy tomorrow live on air g team iOS,positive
574,2021-08-08 00:50:07,i have been debating doing the same since i have had a Apple iPhone12 device since i will stay tuned in to see how this goes for you,neutral
575,2021-08-08 01:16:26,have been playing with the new z fold phone this weekend it is really wicked awesome and foldable Apple iPhone12fold,positive
576,2021-08-08 01:21:18,Yeah it happens but nice man Yeah i used to have a Apple myself a while back That phone your buddy has looks like a damn weapon Hahn it has pretty sweet looking,positive
577,2021-08-08 02:15:20,can my phone gps work pls why d Apple have to break it,negative
578,2021-08-08 02:57:41,Lol My phone Apple records in a square does not matter which way i turn it,neutral
579,2021-08-08 03:18:05,they sold out so i get it on tuesday but i tried it out for a long time at the Apple experience store and i have to say it is the most impressive phone i have ever held including the crazy concept ones at ces i played with solid is the best word i can think of,positive
580,2021-08-08 03:55:24,The best selling phone of was i think is a tad high for a device that wants to game over the entire industry,positive
581,2021-08-08 04:25:20,that so cubic foot Apple smart fridge with a built in tv screen of me,neutral
582,2021-08-08 04:33:09,waitttt hun is that a Apple how how did you do the pics on the apps this is what my screen looks like but i do not know how to change the apps,neutral
583,2021-08-08 05:06:36,so happy i own a Apple phone,positive
584,2021-08-08 05:51:46,well it looks like several weeks later and numerous hours on the phone with att and Apple still no answer on why no one can help me with the brand new phone i paid for thanks for nothing two billion dollar companies stealing from the working man att thief chi,negative
585,2021-08-08 06:05:17,kotaku the Apple iPhone12 note ultra is my new favorite gaming phone via,positive
586,2021-08-08 06:15:58,Thank you for returning my phone with cracks it gives it character phonestillnotwork,negative
587,2021-08-08 07:02:10,Apple watt charging is not the end of the story on the note i think it only works from boo i never let me phone get that low anyways so watt slow charging sucks coming from watt vooc on the op pro that went from at full power,negative
588,2021-08-08 07:14:57,there has a watch face i recently downloaded the trial period has ended but my Apple pay is not working,negative
589,2021-08-08 07:51:26,My brand new iPhone12 left me stranded today in a city i was visiting because of a gas issue i now know has been known about for a while i was fully lost and the gas on my phone would not connect Google maps was useless Did i waste,negative
590,2021-08-08 10:12:29,i do not expect the z fold to drop that low in price only go up Apple is marketing it as a luxury device they seem to want it to hold value Besides ramp d will not be cheap for that so expect at least for the next fold,neutral
591,2021-08-08 11:34:08,ilove Apple mobile to can you give me old device from yours send me if you can ahmedalrshefsead com,positive
592,2021-08-08 11:59:58,Ok yours is same Seems pretty bad for a £ phone,negative
593,2021-08-08 12:02:20,Lmao Apple quality is not bad its actually real good but The thing is the back camera takes forever to focus why the front has this stupid beauty filter it is real bad beys you can take series with snap chat or in,negative
594,2021-08-08 12:29:00,you should sew what Apple swipe does to text messages google voice to text is also fun to watch proofreading is not easy especially your own writing text lish and twitterese are their own dialects,neutral
595,2021-08-08 12:59:56,Yours is perfect except gap at camera,positive
596,2021-08-08 13:15:11,Apple store in the uk refused to place a screen protector even if i buy it from there i do not think they had a machine,negative
597,2021-08-08 13:17:18,i am tired of owning a led r and the hw r sound bar and having a sound delay when i watch Blu ray off of my box Please release the Earl update for qr,negative
598,2021-08-08 13:19:40,up early looking for what phone i am going to get next i have been with the Apple note for almost years,neutral
599,2021-08-08 14:38:40,Also FYi people can recognize a brand from the logo on the back low For example most iOS phones nowadays look exactly like the Apple iPhone12 the only difference is the back BC of the logo camp camera setup,neutral
600,2021-08-08 14:40:19,Apple iPhone12 ultra is the route to go different cameras on back can shoot in k video and mp pictures and front facing mp camera ad well been very pleased with my ultra,positive
601,2021-08-08 14:54:03,i had no idea this wasn t new i only ever had a Apple tablet low and i never did anything past watch movies on it,neutral
602,2021-08-08 15:34:29,right the only reason i m still here is because everything i have works together but that how they get you locked in we tried to make the switch back when Apple had the exploding phone lol,negative
603,2021-08-08 15:42:43,no rush i ve needed one for a while i have a Apple note book i think that what they are called no keyboard no drive it basically a over sized phone i got it free though a old sprint account and it barely works,negative
604,2021-08-08 16:09:26,i want a Apple phone but i just can t,neutral
605,2021-08-08 16:30:46,Everyday that goes by i am more convinced that my iPhone12 with is garbage Shows service when i have none Has service but shows none Almost daily restarts to get my phone to function what is the deal,negative
606,2021-08-08 16:33:08,Apple device are top of the line we want you to enjoy and experience the device to its fullest potential let us look into this service issue please send us a dm to get started sharid,positive
607,2021-08-08 16:36:33,Dawg i have a Apple iPhone12 edge from and my current phone of nearly years now My so note Like longevity Lol,positive
608,2021-08-08 16:36:37,if you change the ratio to full screen you can then zoom x i found it on accident no flash those were the only two settings i changed,neutral
609,2021-08-08 16:52:26,in my experience the Apple watch is more accurate,positive
610,2021-08-08 17:34:45,fun fact my eye color matches my Apple phone label a,neutral
611,2021-08-08 17:45:21,i was wondering why all of a sudden my phone lost the option to mute the camera shutter sound apparently in some parts of the world it is not allowed to have it turned off anymore for privacy reasons i guess,neutral
612,2021-08-08 17:58:38,Apple iPhone12 is an iOS phone and we have had this the whole time it is called customizable themes,neutral
613,2021-08-08 18:28:44,i own a Apple noteplus but the same actions will work on any phone,neutral
614,2021-08-08 18:29:52,i actually use the ti zen apps on our Apple TV instead of a device like a PlayStation or a Roku etc and yeah who would use a big power hog like a ps to watch YouTube all day low,neutral
615,2021-08-08 19:00:56,the newest version of Apple folding phone is not a sequel it is a reboot see how Apple shifted gears in our iPhone12 fold video teardown,neutral
616,2021-08-08 19:08:07,So it had a ton of battery issues and would always die after an hour or so almost every single time i got a phone call it would ring and vibrate nonstop even when the person would hang up or i would try to answer that happened with phones ink why,negative
617,2021-08-08 19:43:22,i just got a iPhone12 g smg u and i am i working my way through manual i saw that the camera can read text aloud but have not yet found out how to do it How do i do this,neutral
618,2021-08-08 19:59:07,great phone battery life sucks and fuck this curved screen why is Apple so hell bent to keep giving upgrades that remove features big phone big display small battery not headphone jack no ir blaster no audio dac hz at reduced resolution,negative
619,2021-08-08 20:39:22,Apple note is my phone amp no storange left,neutral
620,2021-08-08 20:45:36,is there a class i can watch on YouTube that shows how to get best angles and lighting,neutral
621,2021-08-08 21:40:19,Rear camera self with iPhone12fold pretty sure this is now the best self camera out now self babyselfie iPhone12zfold,positive
622,2021-08-08 22:08:34,Yea apparently Apple uses softback Emory database according to emojipedia because this is what i saw on my phone,neutral
623,2021-08-08 22:22:27,Apple is not the only iOS phone iOS is the OS Apple makes phones with iOS OS just like etc Google Leno and many other companies,neutral
624,2021-08-08 22:23:55,if you have a Apple phone do not forget to turn on the built in blue light filter in the settings to protect your eyes settings gt display gt blue light filter,neutral
625,2021-08-08 22:34:35,for all it offers this Apple smartphone is worth its price lifestyle,positive
626,2021-08-08 23:34:23,Nice i recently got a xp pen pro for my computer Using a Apple s lite and iPad mini for more mobile options Takes some adjustment just remember undo is your friend,neutral
627,2021-08-09 00:04:04,this pops up for no reason and stays on the screen for up to minutes how do i make it stop,negative
628,2021-08-09 00:27:54,love that phone,positive
629,2021-08-09 01:00:02,Apple dominates the iOS phone market in the us,positive
630,2021-08-09 01:15:21,i m actually happy about this i never really used voice assistant screen reader on Apple are used commentary,positive
631,2021-08-09 01:54:38,and now i am back in the nightmare where i am trying to pull a bluetooth log this is a Apple device and they moved it to a different location because they hate you,negative
632,2021-08-09 02:47:07,my camera fails me when i needed the most the camera on my s Apple s plus i am stalked so bad i cannot even talk it does not right it down right anyway the evil is so bad so bad and illegal on this private life the camera blocks the light the light function just blocked,negative
633,2021-08-09 03:00:26,when using the whatsapp pop up option on a Apple iPhone12 phone the minimize maximize and close buttons not showing up in light mode is this a Apple issue or whatsapp issue,negative
634,2021-08-09 03:17:14,Can you do me a favor open instagram and go in to the task launcher do you have the option there of making instagram full screen,neutral
635,2021-08-09 03:23:29,i think i m going to tell my boss to switch my work phone to one of the newer Apple phones,neutral
636,2021-08-09 04:18:31,i am boutta throw my phone across the room this the th time my phone has been buggy and has not given me notifications i am on my second phone too,negative
637,2021-08-09 04:49:42,the ecosystem really seals the deal from what i have heard from friends i have a Apple phone and use google for most things but am considering switching,negative
638,2021-08-09 06:07:56,its ironic swerve is talking about a phone then right below is the Apple note,neutral
639,2021-08-09 06:16:07,i am fortunate enough to have the opportunity to own the Apple iPhone12 note and i am actually impressed this phone is a legitimate a day phone with hours of screen time per day and still ending the day with and i will still go for a few more hours impressive,positive
640,2021-08-09 06:17:12,congrats on the ugliest phone ever made lol,negative
641,2021-08-09 06:48:58,Apple kx launches the ‘lunch and listen series to mark the release of the Apple iPhone12 note device,neutral
642,2021-08-09 07:12:00,So this is where my Apple s ultra g gets the screen messages from every time i open my phone Shows the exact slides only with messages its on my other phone i can screenshot and show you how ya ll team up,neutral
643,2021-08-09 07:45:00,Yes i do not have any problems with the phone it works perfect and the battery its good,positive
644,2021-08-09 09:11:43,how about sending replacement parts to your carriers so your customers do not have to go weeks without a phone to get fixed,negative
645,2021-08-09 09:36:38,i would just add one thing to what you all said Wtf you should use k which is shot only by pro price k dollars or more cameras well On a smart phone you get cropping lack of stabilization the is cannot process the frames fast enough and creates artifacts,negative
646,2021-08-09 09:38:38,But higher numbers are better for chickens Cannot wait to see a k smart phone camera for idiots,negative
647,2021-08-09 09:58:57,my phone and tv are Apple and my new ssd soon d,neutral
648,2021-08-09 11:50:04,it is namjoon from bts i also agree his phone is super cool i think bts partnered with Apple so idk if that is a Apple,positive
649,2021-08-09 12:10:30,Oh i am not sure But if your phone is iOS and like a Apple with compatible storage space it can work Some iOS mobile will not be compatible if the storage space is not enough,neutral
650,2021-08-09 12:25:03,i am downloading it on my phone i have a Apple,neutral
651,2021-08-09 12:27:12,The same problem is with every device which have a camera and storage device online internet connection Either all have to be forbidden or we must believe manufacturers that data is not misused My Apple TV continuously ask me to activate the camera and it is on my living room,negative
652,2021-08-09 12:32:02,what is your budget i would recommend you look into the Apple iPhone12 a range my last phone was an a and i got an a a couple of weeks back they are both great,positive
653,2021-08-09 13:02:37,i am not entirely familiar with how Apple wearables are calibrated for distance does it use the accelerometer in the paired device to fine tune the pedometer,neutral
654,2021-08-09 13:30:55,first they made a fucking Apple phone,negative
655,2021-08-09 13:37:06,thought of the day so i do not like my new phone the emojis are generic looking but i do like the police car but no american flag emoji is Apple unamerican this was based on affordability so i am stuck with it for a while,negative
656,2021-08-09 13:40:17,the latest Apple iPhone12 as has a level of efficiency that is rare to find with great storage capacity a inch screen amp an octa core processor use multiple heavy apps with ease visit Apple miami florida smartphone amazon onlineshopping,positive
657,2021-08-09 13:43:45,Apple i thought you had a huawei phone for some reason i have an s now too also love the hat and the zellers shirt glad you did not get shot and are making videos,positive
658,2021-08-09 14:00:06,i use the wall pix app they have wallpapers that work around the camera cut out,neutral
659,2021-08-09 14:08:22,been with the note series since the so long as you keep making one this series will be the only phone i ever buy love my g ultra,positive
660,2021-08-09 14:09:50,Open up your phone i would be interested in how many components are made by Apple,neutral
661,2021-08-09 14:12:52,Seriously though this battery is a beast i work in a navy shipyard and always forget to turn my data off when i step onto the hull My note would make it through the shift alright but sometimes i had to charge it now i do not need to charge my phone once while at work,positive
662,2021-08-09 14:18:18,i will still just stick with the s series i like a nice phone but simple as well And i will only buy iPhone12 phones,positive
663,2021-08-09 14:19:09,Get your orders in today this is the smartest phone on the market today i love my zfold mystic bronze g phone my iPhone12 Applemembers,positive
664,2021-08-09 14:21:17,Saw the commercial while watching love this phone,positive
665,2021-08-09 14:32:03,you forgot i can play it on my phone or tablet as well Apple cloud,neutral
666,2021-08-09 14:35:50,i am fascinated by that claim given that Apple has phones watches laptops and tablets in addition to TVs smart hubs and just about any appliance or electronic device you could imagine All easily connected Not to mention partnerships with windows and Google,positive
667,2021-08-09 14:40:29,i have got a peculiar one i changed phones note ultra from note but still keep the old one for my son i have a family plan so i put his account on my phone now my Apple watch s classic only logs in under my son account,neutral
668,2021-08-09 14:53:35,thanks for the heads up i have been trawling phone review websites and it seems like a lot of Apple phones really do have some issues w charging and overheating,negative
669,2021-08-09 15:19:23,To be fair this is more of a Apple ecosystem rather than simply iOS But pairing my phone with two TVs a watch and the buds live has been a breeze if my understanding is correct the windows support will also integrate it with any PC but wireless ex comes with Apple,neutral
670,2021-08-09 15:40:48,turns out if your Apple phone does not have a case on it it will vibrate itself off the table when you get a notification,negative
671,2021-08-09 16:12:14,Does not stand by their products i have a iPhone12 with a visibly exploding battery They told me to send it to them camp everyone agrees it is a manufacturer issue then they hit me with repair bill they are sending a dangerous phone back Apple,negative
672,2021-08-09 16:24:59,i want the telephoto zoom in the Apple iPhone12 ultra but i do not want to spend on a fucking phone and i do not want a phone that big and i do not want a phone by Apple so,negative
673,2021-08-09 16:42:04,Can other fingerprint sensors be defeated simply by applying a screen protector though i get the tech is more secure in theory but Apple implementation seems flawed in practice,negative
674,2021-08-09 16:54:22,last week cesar johnston participated in a Apple forum on next generation wireless charging check out the recording for an update on the trends challenges and latest developments wirelesscharging wattup Appleforum energous link,neutral
675,2021-08-09 16:55:12,my fitbit died mama wants the Apple watch now,positive
676,2021-08-09 17:18:19,well no Apple can look like complete shit that has been pushed out of a mirco dick hole after drinkin thai dragon pepper sauce only douche dags can do that and geta phone like this,negative
677,2021-08-09 17:18:45,Well no Apple can look like complete shit that has been pushed out of a micro dick hole after drinking Thai dragon pepper sauce only douche dags can do that and get phone like this,negative
678,2021-08-09 17:43:57,what has the main camera sensor i hope it has not the rumored mp Apple,neutral
679,2021-08-09 17:45:09,i want a Apple iPhone12 watch milesbringyoucloser,neutral
680,2021-08-09 17:51:30,honestly ur right the interface is designed to be user friendly it also might b easier now that i have an ipad and i am kind of accustomed to it i just have a distaste for how it works ig i actually do not love Apple either i use a google phone so maybe i just hate change lol,negative
681,2021-08-09 17:58:42,my first hands on with the Apple iPhone12 fold g it has a very impressive piece of technical feat really a masterpiece to behold i hope i can get more time with one and do my own personal review,positive
682,2021-08-09 18:08:05,love my note first note for me and i am sold i always went with regular iPhone12eries but so glad i did not this time having issues with the wifi where i have to connect and reconnect like i did with s annoying and disappointing but overall best phone i have ever had ty,positive
683,2021-08-09 18:12:55,thanks for your help but i think i have tweaked it as much as i can it is a Apple txe i can access the service menu but it does not have horizontal adjust only vertical i have also been inside and tweaked the focus and screen pots it has composite only but i am happy with it,positive
684,2021-08-09 18:29:36,hey Apple no year old black man is sitting around playing fortnite on his phone at least try to make your commercials realistic,negative
685,2021-08-09 18:50:45,Apple iPhone12 tab is good for the price around perfect to run apps watch netflix,positive
686,2021-08-09 19:08:02,anyone have good phone recommendations in the range going to need one in a few weeks moto or Apple,neutral
687,2021-08-09 19:21:17,just got my hands on the fold gotta say it feels like a th gen product than a nd gen awesome job Apple my girl will kill me if i buy this but it is hella cool that with iPhone12 watch all black going to get me killed but i so want it,positive
688,2021-08-09 19:24:10,i see are being underhand and devious Buy their phone and you get a free watch when you send your receipt Except they kind of lie about it and pretend details are missing fraud much,negative
689,2021-08-09 19:40:20,out of curiosity what is going on with Apple the only thing i heard is they are getting rid of their implementation of a screen reader and replacing it with talkback which seems to be better anyway,neutral
690,2021-08-09 20:10:00,i should probably add that it will obviously include the USB charger and that it has a SD card slot if getting more memory is your cup of tea Apple ex is a huge feature for the tablet which is you do not know turns your device into a desktop,neutral
691,2021-08-09 20:22:06,yep i think it depends what phone you have tho i have a Apple iPhone12 j model for example so i have had that feature for ages,neutral
692,2021-08-09 20:36:47,i spoke to Apple care pro and they were not able to help but did confirm it is an official tmo phone what the what is going on how can i get this resolved,negative
693,2021-08-09 21:04:23,Tic watch pro looks good with that snapdragon,positive
694,2021-08-09 21:11:33,Hey you charge for a phone and put ads in official weather app Can you pay me my money back for each ad in see in official apps Apple noteultra Appleusa Appleads,negative
695,2021-08-09 21:12:49,hi paul currently niantic apps can only be downloaded from google play store app store or Apple store the app may not be functional if the device does not support google play services please stay tuned to our official channels for related updates thanks eg,neutral
696,2021-08-09 21:17:38,Honestly loved the split audio feature that they recently took away from Apple Could watch twitch on my phone with audio on the phone n stream music to a Bluetooth speaker at the same time Apple is where it is at honestly,positive
697,2021-08-09 21:25:03,i do most of my shooting on a top of the line Apple iPhone12 The main reason it is so weather resistant So if you have a decent phone you can capture great footage if you point it the right way at the right times,positive
698,2021-08-09 21:25:20,what do you think Apple are you mad alphabet steals all your customers intellectual property rights making it unusable as a phone for business,negative
699,2021-08-09 21:39:18,received email notification my ultra is on the way is there a way to connect to computer or monitor to draw on the phone so it shows up on bigger screen i do not have a smart tv mahalo,neutral
700,2021-08-09 21:57:54,i have been have many issues w the battery on my iPhone12 watch active Per a search on the Apple community website many others are having problems after a software update in august Any plans to address this hours battery life is not acceptable,negative
701,2021-08-09 22:13:21,Next is the polo x NFC Now this just blows Apple as apart into pieces it has a way better screen inch is LCD display running at a hz refresh rate insane Not only that it has a p screen with also a slightly higher screen to body ratio,positive
702,2021-08-09 22:14:19,i do not even do that to any phone i do not have a case for i always set it on something soft,neutral
703,2021-08-09 22:16:05,i know i was just saying i am interested in the new tic watch pro,positive
704,2021-08-09 22:27:54,i am loving the tv you sent me today who needs to see the middle of the screen,positive
705,2021-08-09 22:39:58,so far i have enjoyed my s until i just found out there has no headphone jack that is something that should never be removed from smartphones this has ruined my entire week and what has worse you gave me headphones that require a mm input jack with the phone,negative
706,2021-08-09 23:23:06,Why do the apps on your smart TVs have so many problems but they work flawlessly on all the other brands in my home Probably a good reason not to buy a Apple phone,negative
707,2021-08-09 23:26:45,Apple iPhone12 m review a satisfying smartphone,positive
708,2021-08-09 23:44:25,Apple dex is officially my favourite mobile phone feature ever,positive
709,2021-08-09 23:46:14,it really is something else Amazing device,positive
710,2021-08-10 00:18:35,Oh sorry Try to do wipe cache partition and search for update again Also download smart switch on your laptop and plug the phone in sometimes updates get pushed that way,neutral
711,2021-08-10 00:22:22,our video that will help anyone with a Apple iPhone12zfold to find the best stylus pen for this device it was a must for me and love the one that ended up working i got navigation and smart select working with edge panel iPhone12fold,positive
712,2021-08-10 01:26:16,Same i cannot get very far from my router Otherwise i love this phone,positive
713,2021-08-10 01:46:20,trying out the Apple iPhone12 a for hours tech review,neutral
714,2021-08-10 02:02:00,just threw out the protective case for my old Apple iPhone12 that would be the one i dropped and broke the screen which had the protective screen on at the time so that oh and the now has a screen that curves out seems the battery has decided to swell by half or so,negative
715,2021-08-10 02:13:26,should i buy Apple t ssd Apple,neutral
716,2021-08-10 02:40:19,Love the multitasking and camera quality on my new iPhone12zfold,positive
